"","y","X1","X2","X3"
"1",-0.139741732889957,-1.57934921878184,-1.34616573546142,-1.41432939875424
"2",2.48808639426679,-0.571869362627042,-1.265390866872,1.27600583517932
"3",1.01155601731103,-0.928855486222489,-1.0787982030034,-0.144222411516243
"4",1.16562190250996,-0.243008569310807,-0.175042300554734,0.733503270103258
"5",4.64904315906396,4,4,4
"6",1.95306129837943,0.700542041077588,0.731803984908013,1.37053401088916
"7",-1.62582241526893,-0.332565829076455,-0.126063900433142,-1.67376917966908
"8",1.08396183017811,0.659656979442344,0.494653917497723,-0.130430993793067
"9",0.34012446452197,2.39815762912224,2.37198246631474,-0.595754785795919
"10",14.3294653473163,-0.0244133277590167,0.0652880177809221,-1.4864843053795
"11",-0.589782158648614,0.52045011355642,0.145755096896112,-1.65977343754147
"12",0.72632477459978,0.0233508851292956,0.290522879854734,-0.274636405693472
"13",-1.10235913376858,0.976437876229388,0.851549902253784,-1.49602308765416
"14",-0.797427462489492,0.856132470679293,0.801863984754421,-0.579777057487487
"15",1.48075186193045,-1.31561074483816,-0.844717244266091,0.44608317105345
"16",1.22967524284468,-0.248225168197001,-0.148446336291678,1.48535893551151
"17",1.96631989559121,-0.998636926037811,-1.1269842497337,-0.618971683443638
"18",0.976957017481595,0.233329172012227,0.279987793058572,0.134695482724477
"19",1.96695847101982,-0.69696270373046,-0.862492671111908,-0.355124304690797
"20",1.25672837194663,-2.02715794421075,-1.92811521087855,-0.326887109070065
"21",-0.805128753184724,0.532601244345815,0.636968812806639,-0.833306578845705
"22",1.85467364548218,-0.337453564157242,-0.470855278286472,1.96525645634497
"23",0.541498772604915,-1.48426257037652,-1.39755712370035,1.57745797994814
"24",1.08973756433953,0.204372658543318,0.0921102829567134,-0.361648211020081
"25",0.0781894588930034,-0.926087486910615,-0.587336963730488,-0.428596355248993
"26",2.0618623559527,0.724792851276988,0.533103412148487,-0.80344062601715
"27",-1.43314621065321,-0.350873889224008,0.492661502046656,0.0776353526780902
"28",1.44866923659171,0.197458666723179,0.830793993405738,1.74317153078834
"29",0.17858861228118,1.01323083305084,0.378395102796344,-0.315347477571002
"30",1.91693894469841,1.63116713400303,1.45082102322694,1.52806839550307
"31",4.23768334199788,1.05521691957944,1.14350982361337,0.62446818789048
"32",0.92062399019177,-0.53846412628998,-0.585410373113239,0.0866573794940454
"33",-1.86043311267759,-1.22161580827435,-0.591874739194431,-1.67689156657674
"34",3.76285881749439,0.17218433513786,-0.172111722618299,0.377144914196294
"35",-0.884007653775325,-0.241939156901427,0.0293208031057992,-0.426697056278555
"36",-0.523148195109679,-1.89776199101946,-1.962753166586,-1.03539901069919
"37",0.12618934933825,-0.482300986184196,-0.137348948936223,-0.463042436192978
"38",2.0706117468601,-0.480632510308443,-0.239970215307034,0.291547755903966
"39",1.13257000081888,-0.043486741063704,-0.487988618948103,-1.53874463013397
"40",22.6885939102444,0.522525338147382,0.504895209160571,-0.326392385615877
"41",0.136090759373638,-0.433664540644854,-0.386823321625283,-0.978189117114718
"42",1.15699261567996,-1.09029586586126,-0.893521689455887,0.765009545808653
"43",3.82853013474196,0.532451381420789,-0.203192644965489,0.755095567722847
"44",1.22110651480229,0.361146104311501,0.195911294991328,1.34839844085645
"45",1.04131380710576,1.32333066975575,1.13242936612731,-0.821732829396261
"46",1.89201314998248,-0.119027561311483,-0.280241931061445,0.564101744013499
"47",-0.493472725330181,-1.65201161791761,-1.44087460827356,-0.0270117460664789
"48",1.33849501441811,0.555491579167365,-0.114306648611045,0.479502897932356
"49",-0.00524836769162573,-1.25138290570626,-1.23691950374034,-1.00534922555718
"50",1.79762923516025,1.61835733576126,1.48128468927064,0.35233948603731
"51",1.83543394403479,-0.0560337256425588,-0.545965847116141,0.358385505805138
"52",-0.430756599935763,-1.61014574421413,-1.33456793603641,-1.08578497974799
"53",1.67414509781546,0.22204251351975,0.237470485577085,0.555270247998029
"54",0.0421953662282664,0.531663507610824,0.585508814412864,-0.595604248799404
"55",6.9953374672141,7,7,7
"56",1.54363175041229,0.866353858781993,0.957288482984347,1.18007311469038
"57",-0.243171598786768,-1.05727701120658,-1.19455150864727,-0.495598300311181
"58",3.12184957717876,-0.705906664842499,-0.751879070722279,0.460147387968884
"59",0.483943541117083,-0.890881597654094,-1.19349335420978,-0.547875072852636
"60",1.99936088104357,0.873916564930265,0.109992302103118,-0.982366532195218
"61",-1.22557003306175,-0.900962807619891,-0.80499628041425,-1.97670430756038
"62",3.1082344125185,-0.567666864282474,-0.98345143219806,0.669158841124287
"63",2.06818505772543,0.518262574318896,0.459207646342794,2.09566423425965
"64",3.14747986303656,-0.11229745368793,-0.194345650163067,-0.113716088535416
"65",1.87293995280086,0.723735163675219,0.512689290651104,0.414105510213783
"66",-0.328965927880996,-1.05589329269838,-0.797078411475468,-0.939966938981162
"67",-0.420779349619347,0.331517869565271,-0.39251207555246,-1.38676533523795
"68",-0.148906608954022,0.209127122737737,0.223399803891614,-1.0557815073946
"69",0.072760216082503,0.0748156549543851,0.190880217392103,-0.0307361538799588
"70",1.25279083912258,0.828344597406993,0.84185725982695,-0.381025666899206
"71",2.66951579689017,-0.0888070855677981,-0.32375522681768,0.355654678206004
"72",1.22581286777499,0.0712406775345285,-0.00527933270593051,-1.06167158663904
"73",2.23860761654116,1.01965721861919,0.584552756647746,1.11734552755264
"74",1.10056812687847,2.58526165098229,2.1565040267819,-0.518905589865978
"75",0.741881946890818,0.56748527083465,0.708091017615778,-0.18181160337421
"76",0.682697471990227,0.344693863815013,0.724860827411455,-0.0201344549253821
"77",-0.195897037207963,0.621957668351418,0.765380677437738,0.457506888607412
"78",1.82285610081881,-1.19205053330847,-1.05586761392331,0.320658596260446
"79",2.22457876770718,0.0263568572965049,-0.0141194577245608,-0.020654018551435
"80",0.379759373180287,-1.04360349283325,-1.44511832354706,-0.724972899140803
"81",-1.25077960944184,-1.40587405751604,-1.06487942751681,-1.18709962089495
"82",0.583607322695092,-0.252279771311069,-0.614411878916296,-0.322312037279447
"83",-0.22195028746944,0.250115191747693,0.0851791032446026,-2.0803148277716
"84",-0.299610606742428,-0.573252068264309,-0.662514490083987,-0.903331142581612
"85",10.6949374496886,10,10,10
"86",1.26254035817178,-1.58333268636157,-1.46985827908557,-1.12819408741745
"87",0.528116272541326,0.126447338388403,-0.493417988841519,-0.690187479310024
"88",-0.942615921249723,0.981458071859731,1.0443260541087,-1.92891175496491
"89",1.65592235045875,-0.0990891683749067,-0.0887687038362352,0.433304371229532
"90",1.06259092007172,-0.0239264556066502,-0.000691929816550274,0.098234618131647
"91",1.44792935703153,-0.0797670906244818,0.0209287875965808,0.420904441070337
"92",1.71746509452862,2.60008781475331,2.52335091077332,0.426792000968039
"93",1.48326038164521,1.18343948784812,1.45562212443624,1.30096783592747
"94",1.76133887848547,-1.52120245961215,-1.4703939229532,0.395716180521581
"95",0.939340625827699,1.30510742410452,1.04978245138722,0.190679485636092
"96",2.95901252037877,1.13988242011749,1.05641281701732,0.456472503853334
"97",3.53081222254061,0.328364418257129,-0.459949137756654,-0.957532438347884
"98",3.17185513109935,-0.913851700981545,-0.676537642073456,1.06160411427485
"99",0.716546929600391,-0.581855286220353,-0.93246087527166,-0.586078637715676
"100",-7.63367959894501,-0.0795481080470579,-0.412306565530834,1.09749075677224
